battle,battleLabel,year,location,locationLabel,locationCoordinates,country,countryLabel
http://www.wikidata.org/entity/Q2712138,Battle of Degsastan,603,http://www.wikidata.org/entity/Q3238140,Liddesdale,Point(-5.629807 56.672994),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q15972096,Q15972096,604,http://www.wikidata.org/entity/Q205584,Étampes,Point(2.0941 48.2603),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2888408,Battle of Dhi Qar,609,http://www.wikidata.org/entity/Q215649,Dhi Qar Governorate,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q29680,Battle of Salsu,612,http://www.wikidata.org/entity/Q499266,Ch'ongch'on River,,http://www.wikidata.org/entity/Q423,North Korea
http://www.wikidata.org/entity/Q2890226,Battle of Toul,612,http://www.wikidata.org/entity/Q154728,Toul,,http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q2890192,Q2890192,612,http://www.wikidata.org/entity/Q5398,Zülpich,,http://www.wikidata.org/entity/Q183,Germany
http://www.wikidata.org/entity/Q4870314,Battle of Antioch,613,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q4870314,Battle of Antioch,613,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,,http://www.wikidata.org/entity/Q2277,Roman Empire
http://www.wikidata.org/entity/Q4870314,Battle of Antioch,613,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,,http://www.wikidata.org/entity/Q12544,Byzantine Empire
http://www.wikidata.org/entity/Q4870314,Battle of Antioch,613,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,,http://www.wikidata.org/entity/Q17167,Roman Republic
http://www.wikidata.org/entity/Q2575044,Battle of Chester,615,http://www.wikidata.org/entity/Q170263,Chester,Point(-2.88555556 53.1675),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q12001374,Q12001374,616,http://www.wikidata.org/entity/Q3147880,River Idle,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q2718136,Battle of Bu'ath,617,http://www.wikidata.org/entity/Q35484,Medina,,http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q4337451,Siege of Thessalonica,617,http://www.wikidata.org/entity/Q17151,Thessaloniki,Point(22.95 40.633333333),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q4337451,Siege of Thessalonica,617,http://www.wikidata.org/entity/Q17151,Thessaloniki,Point(22.9 40.65),http://www.wikidata.org/entity/Q41,Greece
http://www.wikidata.org/entity/Q4871255,Battle of Huoyi,617,http://www.wikidata.org/entity/Q73156,Linfen,Point(111.516667 36.083333),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4871255,Battle of Huoyi,617,http://www.wikidata.org/entity/Q73156,Linfen,Point(111.7 36.566667),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q4871254,Battle of Hulao,621,http://www.wikidata.org/entity/Q841965,Hulao Pass,Point(113.206389 34.843611),http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q486124,Battle of Badr,624,http://www.wikidata.org/entity/Q27256,Badr,Point(38.766666666 23.733333333),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q488278,Battle of Uhud,625,http://www.wikidata.org/entity/Q1436040,Mount Uhud,Point(39.611667 24.503333),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q2237733,Battle of Sarus,625,http://www.wikidata.org/entity/Q910975,Seyhan River,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q826083,Battle of the Trench,627,http://www.wikidata.org/entity/Q35484,Medina,Point(39.6 24.4667),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q755966,Battle of Nineveh,627,http://www.wikidata.org/entity/Q5680,Nineveh,Point(43.152778 36.359444),http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q755966,Battle of Nineveh,627,http://www.wikidata.org/entity/Q5680,Nineveh,Point(43.433333 36.266667),http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q4870750,Battle of Cirencester,628,http://www.wikidata.org/entity/Q852772,Cirencester,Point(-1.968 51.719),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1639459,Battle of Mu'tah,629,http://www.wikidata.org/entity/Q3774958,Mu'tah,Point(35.6972 31.0333),http://www.wikidata.org/entity/Q810,Jordan
http://www.wikidata.org/entity/Q2300090,Battle of Hunayn,630,http://www.wikidata.org/entity/Q4502362,"Hunayn, Saudi Arabia",Point(40.042027777 21.516555555),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q2300090,Battle of Hunayn,630,http://www.wikidata.org/entity/Q4502362,"Hunayn, Saudi Arabia",Point(38.8197 22.9733),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q4870685,Battle of Cefn Digoll,630,http://www.wikidata.org/entity/Q1024911,Welshpool,Point(-3.06666667 52.65),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q15277676,Siege of Exeter,630,http://www.wikidata.org/entity/Q134672,Exeter,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q115105,Battle of Wogastisburg,631,http://www.wikidata.org/entity/Q20973098,Wogastisburg,,,
http://www.wikidata.org/entity/Q2456292,Battle of Yamama,632,http://www.wikidata.org/entity/Q2551267,Al-Yamama,Point(46.45665 24.88666),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q3696185,Battle of Buzakha,632,http://www.wikidata.org/entity/Q675568,"Ha'il, Saudi Arabia",Point(41.683333333 27.516666666),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q3696172,Battle of Zafar,632,http://www.wikidata.org/entity/Q675568,"Ha'il, Saudi Arabia",Point(44.40333333 14.21138889),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q2570386,Battle of Al-Anbar,633,http://www.wikidata.org/entity/Q796,Iraq,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2576269,Battle of Ayn al-Tamr,633,http://www.wikidata.org/entity/Q796,Iraq,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2671590,Battle of River,633,http://www.wikidata.org/entity/Q11767,Mesopotamia,,,
http://www.wikidata.org/entity/Q2026625,Battle of Chains,633,http://www.wikidata.org/entity/Q817,Kuwait,,http://www.wikidata.org/entity/Q817,Kuwait
http://www.wikidata.org/entity/Q2542813,Battle of Ullais,633,http://www.wikidata.org/entity/Q796,Iraq,Point(44.569722 31.617778),http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2542830,Battle of Walaja,633,http://www.wikidata.org/entity/Q11767,Mesopotamia,,,
http://www.wikidata.org/entity/Q2599625,Battle of Hira,633,http://www.wikidata.org/entity/Q310799,Al-Hirah,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q3696202,Battle of Dawmat al-Jandal,633,http://www.wikidata.org/entity/Q2719371,Dumat Al-Jandal,,http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q4871866,Battle of Naqra,633,http://www.wikidata.org/entity/Q3692,Riyadh,Point(46.5463 24.6174),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q1758473,Battle of Hatfield Chase,633,http://www.wikidata.org/entity/Q58900,Doncaster,Point(-0.926 53.585),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q2562531,Battle of Saniyy,633,http://www.wikidata.org/entity/Q796,Iraq,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2570407,Battle of Muzayyah,633,http://www.wikidata.org/entity/Q796,Iraq,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2080965,Battle of Zumail,633,http://www.wikidata.org/entity/Q796,Iraq,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q888904,Battle of Ajnadayn,634,http://www.wikidata.org/entity/Q31306343,Ajnadayn,Point(34.95 31.6833),http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q956923,Battle of Heavenfield,634,http://www.wikidata.org/entity/Q947400,Hexham,Point(-2.1 55.02),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q738132,Battle of Firaz,634,http://www.wikidata.org/entity/Q796,Iraq,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q4871856,Battle of Namaraq,634,http://www.wikidata.org/entity/Q186234,Kufa,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2706752,Battle of Qarteen,634,http://www.wikidata.org/entity/Q858,Syria,,http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q16822665,Battle of Marj Rahit,634,http://www.wikidata.org/entity/Q858,Syria,,http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q3636519,Battle of Maraj-al-Debaj,634,http://www.wikidata.org/entity/Q978233,An-Nusayriyah Mountains,,http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q2067496,Battle of the Bridge,634,http://www.wikidata.org/entity/Q5684,Babylon,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2067496,Battle of the Bridge,634,http://www.wikidata.org/entity/Q186234,Kufa,,http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q1030249,Battle of Fahl,635,http://www.wikidata.org/entity/Q40059,Jordan River,Point(35.616667 32.45),http://www.wikidata.org/entity/Q801,Israel
http://www.wikidata.org/entity/Q1030249,Battle of Fahl,635,http://www.wikidata.org/entity/Q40059,Jordan River,Point(35.616667 32.45),http://www.wikidata.org/entity/Q810,Jordan
http://www.wikidata.org/entity/Q1030249,Battle of Fahl,635,http://www.wikidata.org/entity/Q40059,Jordan River,Point(35.616667 32.45),http://www.wikidata.org/entity/Q822,Lebanon
http://www.wikidata.org/entity/Q1030249,Battle of Fahl,635,http://www.wikidata.org/entity/Q40059,Jordan River,Point(35.616667 32.45),http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q1030249,Battle of Fahl,635,http://www.wikidata.org/entity/Q40059,Jordan River,Point(35.616667 32.45),http://www.wikidata.org/entity/Q219060,State of Palestine
http://www.wikidata.org/entity/Q2700721,Battle of Jalula,637,http://www.wikidata.org/entity/Q3160754,Jalawla,Point(45.1667 34.2833),http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2089132,Battle of Hazir,637,http://www.wikidata.org/entity/Q979091,Qinnasrin,,http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q656787,Battle of the Iron Bridge,637,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q656787,Battle of the Iron Bridge,637,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,,http://www.wikidata.org/entity/Q2277,Roman Empire
http://www.wikidata.org/entity/Q656787,Battle of the Iron Bridge,637,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,,http://www.wikidata.org/entity/Q12544,Byzantine Empire
http://www.wikidata.org/entity/Q656787,Battle of the Iron Bridge,637,http://www.wikidata.org/entity/Q200441,Antioch on the Orontes,,http://www.wikidata.org/entity/Q17167,Roman Republic
http://www.wikidata.org/entity/Q2237576,Battle of Heliopolis,640,http://www.wikidata.org/entity/Q191687,Heliopolis,Point(31.288889 30.129444),http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q815105,Siege of Alexandria,641,http://www.wikidata.org/entity/Q87,Alexandria,Point(29.916666666 31.2),http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q603549,Battle of Nahāvand,642,http://www.wikidata.org/entity/Q720045,Nahavand,Point(44.5 31.583),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q16822633,Battle of Isfahan,642,http://www.wikidata.org/entity/Q42053,Isfahan,,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q1818410,Battle of Maserfield,642,http://www.wikidata.org/entity/Q1009221,Oswestry,Point(-3.054 52.86),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q4872166,Battle of Rasil,644,http://www.wikidata.org/entity/Q7348,Indus River,,http://www.wikidata.org/entity/Q668,India
http://www.wikidata.org/entity/Q4872166,Battle of Rasil,644,http://www.wikidata.org/entity/Q7348,Indus River,,http://www.wikidata.org/entity/Q843,Pakistan
http://www.wikidata.org/entity/Q1855781,Battle of Nikiou,646,http://www.wikidata.org/entity/Q79,Egypt,,http://www.wikidata.org/entity/Q79,Egypt
http://www.wikidata.org/entity/Q12244179,Battle of Sufetula,647,http://www.wikidata.org/entity/Q6471038,Sbeitla,,http://www.wikidata.org/entity/Q948,Tunisia
http://www.wikidata.org/entity/Q4870393,Battle of Balanjar,650,http://www.wikidata.org/entity/Q651082,Balanjar,,,
http://www.wikidata.org/entity/Q4871964,Battle of Oxus River,651,http://www.wikidata.org/entity/Q8493,Amu Darya,,http://www.wikidata.org/entity/Q265,Uzbekistan
http://www.wikidata.org/entity/Q4871964,Battle of Oxus River,651,http://www.wikidata.org/entity/Q8493,Amu Darya,,http://www.wikidata.org/entity/Q863,Tajikistan
http://www.wikidata.org/entity/Q4871964,Battle of Oxus River,651,http://www.wikidata.org/entity/Q8493,Amu Darya,,http://www.wikidata.org/entity/Q874,Turkmenistan
http://www.wikidata.org/entity/Q4871964,Battle of Oxus River,651,http://www.wikidata.org/entity/Q8493,Amu Darya,,http://www.wikidata.org/entity/Q889,Afghanistan
http://www.wikidata.org/entity/Q16207249,Battle of Ray,651,http://www.wikidata.org/entity/Q636188,Ray,,http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q16207231,Battle of Nishapur,652,http://www.wikidata.org/entity/Q131350,Nishapur,Point(58.795833 36.213333),http://www.wikidata.org/entity/Q794,Iran
http://www.wikidata.org/entity/Q16208711,Battle of Badghis,654,http://www.wikidata.org/entity/Q172052,Badghis,,http://www.wikidata.org/entity/Q889,Afghanistan
http://www.wikidata.org/entity/Q1517749,Battle of the Winwaed,655,http://www.wikidata.org/entity/Q5139494,Cock Beck,,http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q1133574,Battle of the Camel,656,http://www.wikidata.org/entity/Q48195,Basra,Point(47.8167 30.5),http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q14948629,Battle of Irtysh River,657,http://www.wikidata.org/entity/Q128102,Irtysh river,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q14948629,Battle of Irtysh River,657,http://www.wikidata.org/entity/Q128102,Irtysh river,,http://www.wikidata.org/entity/Q159,Russia
http://www.wikidata.org/entity/Q14948629,Battle of Irtysh River,657,http://www.wikidata.org/entity/Q128102,Irtysh river,,http://www.wikidata.org/entity/Q232,Kazakhstan
http://www.wikidata.org/entity/Q2484843,Battle of Nahrawan,659,http://www.wikidata.org/entity/Q1963721,Nahrawan Canal,Point(43.7842 34.5214),,
http://www.wikidata.org/entity/Q1036636,Battle of Hwangsanbeol,660,http://www.wikidata.org/entity/Q42088,Nonsan,,http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q55697039,Battle of Ningzhou,662,http://www.wikidata.org/entity/Q10955562,Ningzhou,,http://www.wikidata.org/entity/Q148,People's Republic of China
http://www.wikidata.org/entity/Q608727,Battle of Baekgang,663,http://www.wikidata.org/entity/Q41157,North Jeolla Province,Point(126.667 36.0),http://www.wikidata.org/entity/Q884,South Korea
http://www.wikidata.org/entity/Q4873029,Battle of the Trent,679,http://www.wikidata.org/entity/Q19714,River Trent,Point(-1.676111 53.533333),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q903378,Battle of Ongal,680,http://www.wikidata.org/entity/Q184429,Danube Delta,,http://www.wikidata.org/entity/Q218,Romania
http://www.wikidata.org/entity/Q626058,Battle of Karbala,680,http://www.wikidata.org/entity/Q199909,Karbala,Point(44.0333 32.6167),http://www.wikidata.org/entity/Q796,Iraq
http://www.wikidata.org/entity/Q2237785,Battle of Vescera,682,http://www.wikidata.org/entity/Q312759,Biskra,,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q514382,Battle of al-Harrah,683,http://www.wikidata.org/entity/Q35484,Medina,Point(39.6333 24.4667),http://www.wikidata.org/entity/Q851,Saudi Arabia
http://www.wikidata.org/entity/Q15884770,Battle of 'Ayn al-Warda,685,http://www.wikidata.org/entity/Q1023330,Ras al-Ayn,,http://www.wikidata.org/entity/Q858,Syria
http://www.wikidata.org/entity/Q961243,Battle of Dun Nechtain,685,http://www.wikidata.org/entity/Q1266199,Dunnichen,Point(-2.8 56.63),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q961243,Battle of Dun Nechtain,685,http://www.wikidata.org/entity/Q15215358,Dunachton,Point(-2.8 56.63),http://www.wikidata.org/entity/Q145,United Kingdom
http://www.wikidata.org/entity/Q784296,Battle of Tertry,687,http://www.wikidata.org/entity/Q795337,Tertry,Point(3.96944444 49.86305556),http://www.wikidata.org/entity/Q142,France
http://www.wikidata.org/entity/Q1565744,Battle of Coronate,689,http://www.wikidata.org/entity/Q39255,Cornate d'Adda,,http://www.wikidata.org/entity/Q38,Italy
http://www.wikidata.org/entity/Q2237769,Battle of Sebastopolis,692,http://www.wikidata.org/entity/Q1324870,Elaiussa Sebaste,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q2237769,Battle of Sebastopolis,692,http://www.wikidata.org/entity/Q1861963,Sulusaray,,http://www.wikidata.org/entity/Q43,Turkey
http://www.wikidata.org/entity/Q3636321,Battle of Amioun,694,http://www.wikidata.org/entity/Q25922,Amioun,,http://www.wikidata.org/entity/Q822,Lebanon
http://www.wikidata.org/entity/Q1478970,Battle of Carthage,698,http://www.wikidata.org/entity/Q6343,Carthage,,http://www.wikidata.org/entity/Q246737,Exarchate of Africa
